high_z_candidate,match_status,relics_match_id,nearest_relics_id,raw_separation_arcsec,corrected_separation_arcsec,raw_delta_ra_arcsec,raw_delta_dec_arcsec,corrected_delta_ra_arcsec,corrected_delta_dec_arcsec,ra_offset_arcsec,dec_offset_arcsec,match_radius_arcsec,selection_min_z_phot,selection_min_z025,selection_min_z500,selection_max_z_phot_risk,selection_min_nusefilt,jwst_id,jwst_ra,jwst_dec,jwst_f090w_tot_1,jwst_f090w_etot_1,jwst_f115w_tot_1,jwst_f115w_etot_1,jwst_f150w_tot_1,jwst_f150w_etot_1,jwst_f200w_tot_1,jwst_f200w_etot_1,jwst_f210m_tot_1,jwst_f210m_etot_1,jwst_f277w_tot_1,jwst_f277w_etot_1,jwst_f300m_tot_1,jwst_f300m_etot_1,jwst_f356w_tot_1,jwst_f356w_etot_1,jwst_f410m_tot_1,jwst_f410m_etot_1,jwst_f444w_tot_1,jwst_f444w_etot_1,jwst_f606w_tot_1,jwst_f606w_etot_1,jwst_f814w_tot_1,jwst_f814w_etot_1,jwst_f090w_tot_2,jwst_f090w_etot_2,jwst_f115w_tot_2,jwst_f115w_etot_2,jwst_f150w_tot_2,jwst_f150w_etot_2,jwst_f200w_tot_2,jwst_f200w_etot_2,jwst_f210m_tot_2,jwst_f210m_etot_2,jwst_f277w_tot_2,jwst_f277w_etot_2,jwst_f300m_tot_2,jwst_f300m_etot_2,jwst_f356w_tot_2,jwst_f356w_etot_2,jwst_f410m_tot_2,jwst_f410m_etot_2,jwst_f444w_tot_2,jwst_f444w_etot_2,jwst_f606w_tot_2,jwst_f606w_etot_2,jwst_f814w_tot_2,jwst_f814w_etot_2,jwst_f090w_tot_3,jwst_f090w_etot_3,jwst_f115w_tot_3,jwst_f115w_etot_3,jwst_f150w_tot_3,jwst_f150w_etot_3,jwst_f200w_tot_3,jwst_f200w_etot_3,jwst_f210m_tot_3,jwst_f210m_etot_3,jwst_f277w_tot_3,jwst_f277w_etot_3,jwst_f300m_tot_3,jwst_f300m_etot_3,jwst_f356w_tot_3,jwst_f356w_etot_3,jwst_f410m_tot_3,jwst_f410m_etot_3,jwst_f444w_tot_3,jwst_f444w_etot_3,jwst_flag_bcg,jwst_flag_star,jwst_nusefilt,jwst_z_ml,jwst_z_ml_chi2,jwst_z_ml_risk,jwst_lc_min,jwst_lc_max,jwst_z_phot,jwst_z_phot_chi2,jwst_z_phot_risk,jwst_z_min_risk,jwst_min_risk,jwst_z_raw_chi2,jwst_raw_chi2,jwst_z025,jwst_z160,jwst_z500,jwst_z840,jwst_z975,jwst_Separation,relics_id,relics_RA,relics_Dec,relics_x,relics_y,relics_fwhm,relics_area,relics_stel,relics_ell,relics_theta,relics_nf5sig,relics_nfobs,relics_f435w_mag,relics_f435w_magerr,relics_f435w_flux,relics_f435w_fluxerr,relics_f435w_fluxnJy,relics_f435w_fluxnJyerr,relics_f435w_sig,relics_f606w_mag,relics_f606w_magerr,relics_f606w_flux,relics_f606w_fluxerr,relics_f606w_fluxnJy,relics_f606w_fluxnJyerr,relics_f606w_sig,relics_f814w_mag,relics_f814w_magerr,relics_f814w_flux,relics_f814w_fluxerr,relics_f814w_fluxnJy,relics_f814w_fluxnJyerr,relics_f814w_sig,relics_f105w_mag,relics_f105w_magerr,relics_f105w_flux,relics_f105w_fluxerr,relics_f105w_fluxnJy,relics_f105w_fluxnJyerr,relics_f105w_sig,relics_f125w_mag,relics_f125w_magerr,relics_f125w_flux,relics_f125w_fluxerr,relics_f125w_fluxnJy,relics_f125w_fluxnJyerr,relics_f125w_sig,relics_f140w_mag,relics_f140w_magerr,relics_f140w_flux,relics_f140w_fluxerr,relics_f140w_fluxnJy,relics_f140w_fluxnJyerr,relics_f140w_sig,relics_f160w_mag,relics_f160w_magerr,relics_f160w_flux,relics_f160w_fluxerr,relics_f160w_fluxnJy,relics_f160w_fluxnJyerr,relics_f160w_sig,relics_bright_mag,relics_bright_magerr,relics_zb,relics_zbmin,relics_zbmax,relics_tb,relics_odds,relics_chisq,relics_chisq2,relics_M0,relics_zml,relics_tml
1,unmatched,,1840,16.787221,16.379612,12.840436,-10.813602,12.303973,-10.812212,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1210,289.2923330340248,-33.53435247835746,32.38943262634099,0.2044752541131427,64.10389416039759,0.3894060707956102,57.584466650181206,0.4145003608416513,66.5906359376534,0.16623871331837378,68.46321040769456,0.18830299740126422,34.290225932259474,0.14722307560805115,36.53951804663799,0.1011389076118665,34.99257975385026,0.0914217397006845,32.32402926356996,0.08310632300632245,25.029674016932436,0.05486429623879266,0.13495111395106696,0.007754380811789077,1.539636756066365,0.015487855854928028,34.51809059855643,0.16145330617310244,68.09707942769629,0.3064594188706803,62.16214761465584,0.3263924276534015,70.83944277046244,0.13384886385671332,72.97384781767865,0.15196940799587766,37.31777262462177,0.11917328773787461,38.94943255948611,0.08462999826119424,37.669227082481555,0.07673001544402883,34.62118425251806,0.07221925791965607,26.644185453075835,0.04847105839936732,0.3792034880578289,0.010127340145549793,3.8884011225719384,0.022425482488733037,33.851443495079806,0.1464249006005996,66.67286062718586,0.2773009118241136,61.76330176486056,0.29524981283746393,69.50522973425085,0.12192391122305049,71.60892603691518,0.1385653558774756,37.10606810843286,0.10897277842256783,38.130560731894704,0.07876740000870715,37.011422840846215,0.07088862208671651,33.87327316881684,0.06709914662950288,26.2211887973454,0.04519371571986022,0,0,12,6.757593,100.411514,7.248174E-5,5920.818879556313,44037.13906510422,6.757593,100.411514,7.248174E-5,6.767515,3.3531464E-9,6.767515,101.0593,6.7239437,6.737914,6.749583,6.7628984,6.774669,0.0,1840,289.2880541,-33.5313487,1613.549,2046.779,4.316,2519,0.03,0.453,-86.7,7,7,22.0140,0.0186,28.8601,0.4999,5680.6705,98.3934,57.73,21.2206,0.0064,129.0700,0.7588,11796.6054,69.3539,170.09,20.6596,0.0049,129.9836,0.5836,19777.3629,88.8023,222.71,20.4509,0.0078,212.4229,1.5358,23968.5882,173.2950,138.31,20.3036,0.0120,234.7880,2.6008,27450.9422,304.0849,90.27,20.2132,0.0094,313.0868,2.7092,29833.6440,258.1599,115.56,20.1203,0.0059,214.0036,1.1607,32501.1277,176.2759,184.38,20.1262,25.7845,0.436,0.159,0.529,7.80,0.554,0.399,0.082,20.6600,0.44,7.80
1,unmatched,,2066,11.590148,11.165157,9.263659,-6.965354,8.727196,-6.963964,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1213,289.2904449206126,-33.53404892042633,0.47212572451925244,0.04977627205604665,0.21181062961476377,0.05299696748561655,0.148596832653966,0.05471281920192259,-0.018900494021027964,0.04427000241002408,0.016002272557483637,0.05259394339488802,0.24646217233218815,0.0337620261811725,-0.060253387217446275,0.03477646823854418,0.022007974195358063,0.02835513829842964,0.0666964928732551,0.03683911674970034,0.08052222620389453,0.03197268757313651,-0.7227992031105397,0.061646795888428425,-1.6517685445520558,0.08043776762867878,0.5614222289473819,0.039499456764678934,0.25856727000460256,0.041770109300500464,0.15775762597068263,0.04291141125237737,0.006568530563505793,0.03489434986431186,0.03665895892104645,0.04183148911716413,0.27765348247611427,0.026734628293715788,-0.07370231544130618,0.02811758404954876,0.011663791765206606,0.022248945176824426,0.07222741954083298,0.029121344862301543,0.08122439459553332,0.02526925582382944,-0.8018983683755173,0.04873058894325316,-1.4475096924482624,0.06290432458216866,0.5412944103379962,0.029081613425770196,0.25780511277755924,0.030688691054226003,0.14338931198763638,0.03138021347776945,0.03609913205262477,0.0255657745918997,0.05747727949743626,0.030808377848303016,0.26469956140722894,0.019377243729011957,-0.0668013956160314,0.020682645729711624,0.014798749076071191,0.01637981706095244,0.06772261915455954,0.021437298510062597,0.0909941528071762,0.018568536896283374,0,0,12,34.871758,-1.0,0.13826366,5920.818879556313,44037.13906510422,34.871758,-1.0,0.13826366,33.122272,0.0646689,34.871758,614.3443,29.54586,31.762514,33.247284,34.415035,34.746914,0.0,2066,289.2873579,-33.5321141,1648.380,2000.861,0.702,33,0.02,0.472,-1.3,2,7,30.1585,1.6336,0.0159,0.0558,3.1376,10.9896,0.29,29.5158,0.9100,0.0621,0.0814,5.6713,7.4409,0.76,27.0799,0.1809,0.3514,0.0637,53.4594,9.6926,5.52,26.3192,0.3019,0.9547,0.3060,107.7272,34.5286,3.12,25.8455,0.3096,1.4253,0.4704,166.6448,54.9929,3.03,26.4919,4.3471,0.9643,51.8860,91.8855,4944.1525,0.02,25.9347,0.1595,1.0107,0.1600,153.4981,24.2946,6.32,26.1218,27.9362,0.844,0.546,5.983,6.00,0.214,0.090,0.363,27.0800,5.58,7.70
1,matched,2222,2222,0.550903,0.019025,0.550790,0.011126,0.014327,0.012516,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1258,289.2568724467356,-33.53373800930826,0.28203678010176486,0.007806875336421357,0.5052748793668067,0.009426963263901945,0.5087053192442592,0.009336757847644976,0.4498138961922201,0.00777794387671967,0.45052390070093834,0.00885496847698526,0.26464323803727324,0.005740458048375974,0.2491485737338379,0.006303794512029648,0.26606561215414465,0.00532193544789102,0.23726040727492925,0.006364684362718379,0.18035111844024054,0.005088913585916613,0.002889299831596242,0.0075474034283446005,0.17826587542091704,0.011890890930923508,0.3066670651078456,0.008318515213028376,0.5445651216792159,0.009743213541522956,0.5532819288003465,0.009764871490403821,0.48146435061378595,0.00812254464091465,0.48794890917071,0.009275261533198482,0.2846228635546423,0.0060732445773160745,0.2678458647271982,0.006692603691349571,0.2868060014822485,0.005687907471105356,0.259194773703875,0.007091278324008055,0.19538157015537547,0.0058904788048432955,-8.269147116581087E-4,0.009462320066405003,0.1995996035168613,0.013257567483309123,0.3085463949215146,0.009722874642775003,0.5400192343554083,0.011132397408763204,0.5535930043125433,0.011213482536490597,0.47245175061770894,0.009308868487460641,0.4859562394701562,0.010632920660089156,0.27991187141899765,0.006946833213780445,0.2629014416314734,0.007685952145229825,0.2858647006954954,0.006510551962705534,0.26016682814465886,0.008316913917268635,0.1956163026420927,0.007052747589985686,0,0,12,6.172818,61.39275,0.0068676816,5920.818879556313,44037.13906510422,6.172818,61.39275,0.0068676816,6.1703205,0.006823078,6.1703205,61.389893,5.9770107,6.0732126,6.168784,6.2481375,6.3336506,0.0,2222,289.2566889,-33.5337411,3182.262,1903.266,0.193,49,0.98,0.036,-66.8,5,7,28.0582,0.5697,0.1103,0.0761,21.7137,14.9807,1.45,28.4025,0.5410,0.1730,0.1117,15.8124,10.2128,1.55,25.8429,0.0828,1.0979,0.0870,167.0513,13.2381,12.62,25.1402,0.0659,2.8279,0.1770,319.0894,19.9681,15.98,24.8069,0.0797,3.7099,0.2825,433.7539,33.0316,13.13,24.9851,0.0776,3.8628,0.2863,368.0793,27.2799,13.49,25.0069,0.0542,2.3754,0.1216,360.7626,18.4737,19.53,24.8929,27.6027,5.469,5.256,5.783,9.10,0.935,1.318,1.039,25.8430,5.47,9.10
1,matched,2248,2248,0.558758,0.024657,0.558625,-0.012199,0.022162,-0.010809,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1262,289.2675379573048,-33.533670188537926,0.13238407653993173,0.006711625402355953,0.21372868199420472,0.007678478310613772,0.21221010982000033,0.007992244000275086,0.18728449032977884,0.006721408324268061,0.18338855562791728,0.007390277384382149,0.10468222415110001,0.004971885152463895,0.10105798289553675,0.005356011436551192,0.10640745743771238,0.004490042044605758,0.08984019880781273,0.005947296772714898,0.07814871654278704,0.004745471946817775,-0.003733944156033156,0.007974520150340518,0.07511463684167595,0.00996562158299215,0.1462611285047358,0.007674485738458029,0.23346041609816845,0.008588304529310446,0.23321096999570295,0.008925565869220229,0.2027038683230785,0.007387312610741739,0.20255235744512248,0.008314328150386659,0.11042731720380315,0.0055984082958694436,0.1090283737747301,0.006033034431674232,0.11640254592654795,0.005092483027787528,0.09918140431925329,0.006802896010033194,0.0842044000382013,0.005592998986617556,-0.005901026670234362,0.009383180409588718,0.07951753540306629,0.011846601322442278,0.15423165257658403,0.009330592907075322,0.23571729127872532,0.010347219564095136,0.2376240536856223,0.010671992806439528,0.20474557471513585,0.008826989087400977,0.20891357648648023,0.009967964345994867,0.10583300353021478,0.00672787513508137,0.10947774933903073,0.00725648365929678,0.11720821827163526,0.006077146476886009,0.10114747905003597,0.008189189048424755,0.08713922197800582,0.006850121332934161,0,0,12,6.2014,36.213737,0.008306356,5920.818879556313,44037.13906510422,6.2014,36.213737,0.008306356,6.1703205,0.009178932,6.1703205,36.318768,6.0023136,6.108566,6.2066865,6.30465,6.395007,0.0,2248,289.2673518,-33.5336668,2648.973,1907.768,0.211,22,0.95,0.138,7.5,4,7,31.8561,3.1435,0.0033,0.0570,0.6570,11.2277,0.06,29.0639,0.6792,0.0941,0.0818,8.5991,7.4759,1.15,27.0787,0.1728,0.3518,0.0607,53.5200,9.2333,5.80,26.2245,0.1164,1.0417,0.1179,117.5417,13.2989,8.84,26.3853,0.2156,0.8670,0.1905,101.3665,22.2680,4.55,26.0717,0.1379,1.4200,0.1923,135.3129,18.3253,7.38,26.1641,0.1053,0.8183,0.0833,124.2711,12.6555,9.82,26.2297,28.2424,5.475,0.647,5.986,9.00,0.609,0.286,0.322,27.0790,5.64,9.40
1,unmatched,,2246,1.460948,1.216301,0.881713,1.164882,0.345250,1.166272,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1280,289.2605992241183,-33.53358962162247,-0.014516460206184953,0.01030718435118842,0.036658090548404625,0.011750905014407903,0.04373016154855524,0.012264457078205546,0.061565225527805925,0.010270087845208876,0.03937103018892618,0.011676289920897595,0.0538914463585735,0.008062093446693641,0.05160622866005063,0.008920557714312324,0.04896080990158777,0.007195223683175084,0.0977284421340442,0.009698176100432315,0.09098590939850629,0.00822176648712644,-7.541247645169104E-4,0.013022134319838792,0.007944409648246727,0.016978807656330513,-0.015142867341975508,0.009535124266381846,0.04024486153731909,0.010870830458530201,0.035961324426057796,0.011133837079274398,0.06264461167460499,0.009212250140096533,0.03612595820472597,0.010657075924774738,0.0557949381469701,0.007379978015447743,0.05118704309555623,0.008158356837683785,0.0492100390956925,0.0066319080033929905,0.09895463710498567,0.008944441816511202,0.09392745582877972,0.007629588333287814,-7.329529602516261E-4,0.012163473917571358,0.008953822890702522,0.015597171856780449,-0.013112559134931624,0.010143219780154766,0.043745866734553746,0.011602721565254555,0.027982570782196448,0.011687269763148494,0.0656157291758351,0.00962031074011306,0.03296768095405381,0.011199121466905668,0.05717669167921665,0.007694149184686068,0.05048790406039402,0.008448457355846964,0.05306438037461043,0.006963301679952561,0.10270742730281726,0.009330912843513199,0.0929726492837836,0.008074838228300494,0,0,12,7.595068,6.3183856,0.12622121,5920.818879556313,44037.13906510422,7.595068,6.3183856,0.12622121,7.6707067,0.12629029,7.584432,6.5196185,7.1015797,7.3037143,7.6031494,8.591805,9.258713,0.0,2246,289.2603054,-33.5339132,3001.386,1892.962,0.272,13,0.22,0.215,76.7,0,7,99.0000,29.1490,-0.0130,0.0404,-2.5492,7.9506,-0.32,30.5437,1.3359,0.0241,0.0583,2.2005,5.3309,0.41,27.6891,0.2158,0.2005,0.0441,30.5051,6.7070,4.55,27.6340,0.2771,0.2844,0.0827,32.0936,9.3320,3.44,27.8419,0.5019,0.2266,0.1332,26.4994,15.5713,1.70,27.3948,0.3021,0.4198,0.1347,40.0022,12.8310,3.12,27.3591,0.2095,0.2722,0.0579,41.3397,8.7965,4.70,27.6188,29.0392,4.795,0.420,5.573,8.60,0.287,0.119,0.166,27.6890,4.78,8.60
1,unmatched,,1840,13.305435,12.914764,9.792137,-9.008255,9.255674,-9.006865,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1325,289.2913172124531,-33.53385099307671,0.25940453106053546,0.020614589143420455,0.5689575936756902,0.024143170957998183,0.5932417489359146,0.025371326015137686,0.5063643903868364,0.02064213742960116,0.5704253351313704,0.025200400380220467,0.39295814925360323,0.015288313436344911,0.38934953111260373,0.01712213556522365,0.39805101820601796,0.015325111969082324,0.39914381219139894,0.01794144021327464,0.2749486529342437,0.014176511482280782,-0.030179435764291926,0.0165477337417632,0.12180693263837276,0.02203083855231932,0.2585578391251631,0.021444190272176544,0.5460412680968088,0.02407902775617508,0.6070282503404862,0.025966617606723218,0.5165590994285578,0.021034377834411668,0.5733466169888166,0.025389470320121763,0.44155564428444277,0.015236187996789444,0.45144647291763623,0.01733630719587176,0.39450611714744893,0.015933506284196486,0.42128025655172185,0.018527817892936182,0.3004628110690731,0.014938689099213517,-0.024659419231824006,0.017793862550019364,0.1260281805963902,0.023702168911492186,0.23655495939698323,0.023215464310959763,0.47137390334073986,0.025593703961730704,0.5848852438792328,0.02725300682265764,0.4829616960487332,0.022492915360957395,0.519964898632753,0.027305388604366543,0.47489109520905765,0.016016367689680483,0.504889195927761,0.01921479366191606,0.36190820513768773,0.016720108189737064,0.4057909960392973,0.01981814421196989,0.30011957653353993,0.016016657271337588,0,0,12,6.406532,26.449347,0.0055149198,5920.818879556313,44037.13906510422,6.406532,26.449347,0.0055149198,6.388689,0.005701617,6.388689,26.51811,6.239862,6.32343,6.406637,6.488945,6.569825,0.0,1840,289.2880541,-33.5313487,1613.549,2046.779,4.316,2519,0.03,0.453,-86.7,7,7,22.0140,0.0186,28.8601,0.4999,5680.6705,98.3934,57.73,21.2206,0.0064,129.0700,0.7588,11796.6054,69.3539,170.09,20.6596,0.0049,129.9836,0.5836,19777.3629,88.8023,222.71,20.4509,0.0078,212.4229,1.5358,23968.5882,173.2950,138.31,20.3036,0.0120,234.7880,2.6008,27450.9422,304.0849,90.27,20.2132,0.0094,313.0868,2.7092,29833.6440,258.1599,115.56,20.1203,0.0059,214.0036,1.1607,32501.1277,176.2759,184.38,20.1262,25.7845,0.436,0.159,0.529,7.80,0.554,0.399,0.082,20.6600,0.44,7.80
1,unmatched,,1840,14.470831,14.015282,12.343477,-7.552717,11.807014,-7.551327,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1337,289.2921674064186,-33.533446676895075,-0.013056009882926567,0.06815268884667419,0.05797499792929517,0.0734575658626388,0.5927162074069502,0.08112212143248743,0.4954747650601212,0.06675278960809185,0.48745104910609616,0.07795367283339423,0.5501919631588683,0.04699246937442898,0.6043066550921283,0.052079880854580506,0.365622856446451,0.04171622608621638,0.1764601444641773,0.053724741752438646,0.17784431190927746,0.060748583819907755,0.01387461279969751,0.057731659825446965,-0.027628021384975502,0.07450242127829411,0.03863453956193826,0.05535981772211254,0.1322781428855036,0.059865388630469224,0.7581760682834383,0.06532122047508994,0.6639595754405279,0.054480146133503465,0.6025490785351575,0.06386415604547671,0.5935700975451801,0.037480961383725975,0.6005090495267151,0.04140713634039327,0.34268692034843845,0.03318807087655905,0.18201892338400974,0.04330823260532058,0.17633573539155847,0.046994776451611396,0.028972645144516498,0.04669228808537292,-0.001251288417553081,0.061729078693862106,0.14134521990747362,0.05038791224387372,0.2533685307493725,0.05442857848601654,0.9687129831192156,0.05899887581561956,0.8385101620398888,0.04886267806866071,0.7372911158502349,0.05746073275311714,0.6542541308911352,0.03342813155779069,0.6197956764022758,0.037327869313862214,0.3181554493908998,0.029501243520088174,0.2248159033407823,0.038994483047073036,0.1876557605710121,0.04052086294358055,0,0,12,10.365142,25.365221,0.08359519,5920.818879556313,44037.13906510422,10.365142,25.365221,0.08359519,10.2453,0.07742494,10.358318,25.36656,9.062044,9.644525,10.26427,10.639264,10.970511,0.0,1840,289.2880541,-33.5313487,1613.549,2046.779,4.316,2519,0.03,0.453,-86.7,7,7,22.0140,0.0186,28.8601,0.4999,5680.6705,98.3934,57.73,21.2206,0.0064,129.0700,0.7588,11796.6054,69.3539,170.09,20.6596,0.0049,129.9836,0.5836,19777.3629,88.8023,222.71,20.4509,0.0078,212.4229,1.5358,23968.5882,173.2950,138.31,20.3036,0.0120,234.7880,2.6008,27450.9422,304.0849,90.27,20.2132,0.0094,313.0868,2.7092,29833.6440,258.1599,115.56,20.1203,0.0059,214.0036,1.1607,32501.1277,176.2759,184.38,20.1262,25.7845,0.436,0.159,0.529,7.80,0.554,0.399,0.082,20.6600,0.44,7.80
1,unmatched,,1979,15.490671,15.085930,11.776611,-10.063415,11.240148,-10.062025,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1340,289.2926425868677,-33.533381892969224,-0.06451013219334012,0.033831217647778425,-0.01972195406673789,0.035526999340140086,-0.016208385126020186,0.038470118562072185,0.11182463644276852,0.03161914145993766,0.15463577341188592,0.03875106263595489,0.24265487182656625,0.031751931963666574,0.2823417479220828,0.039424150421658366,0.2115144377123744,0.028301512543060448,0.06596188398034535,0.036618486706367345,0.06706022361171182,0.03240106747698347,-0.002310590591424552,0.028566988405711504,-0.014353116796537814,0.038544369319698894,-0.06506247382037485,0.02892018858574902,0.008561340809697079,0.030191829589361938,0.03284918869860534,0.032356041610380915,0.16276441158604757,0.026970808206217493,0.20969115522945223,0.032723785238622675,0.2554872528645633,0.02533299166121412,0.2682624741065327,0.030353262997968717,0.2143801470491298,0.022819839309887503,0.05307698864803199,0.029634647192097484,0.06603088764355995,0.026251270815539633,-0.01188494831849891,0.02412622055804775,-0.022182827574025114,0.031813296732212046,-0.04909754072711809,0.02767796617586878,0.06192152401686064,0.029087383001837757,0.10763449827147475,0.030922846017711506,0.21980868873059697,0.025566934328283636,0.2786764217588889,0.03142922236980445,0.26432389339918977,0.03047923820506706,0.2547308115985391,0.08177735367704513,0.21068949387861113,0.03363800480295081,0.036055180424426875,0.03513998612234403,0.04231542140144682,0.029132383408552735,0,0,12,15.70095,19.07171,0.033154927,5920.818879556313,44037.13906510422,15.70095,19.07171,0.033154927,15.609094,0.03177104,15.776017,19.179897,14.02973,15.338072,15.660219,15.900186,16.121607,0.0,1979,289.2887182,-33.5305865,1580.328,2092.504,1.387,87,0.00,0.811,88.7,6,7,26.3983,0.2313,0.5088,0.1208,100.1529,23.7746,4.21,25.3846,0.0690,2.7876,0.1830,254.7757,16.7240,15.23,25.1483,0.0706,2.0816,0.1399,316.7216,21.2788,14.88,24.8803,0.1001,3.5930,0.3471,405.4127,39.1627,10.35,25.0203,0.1947,3.0479,0.5985,356.3588,69.9808,5.09,24.5820,0.1102,5.5998,0.5979,533.5941,56.9755,9.37,24.2965,0.0571,4.5701,0.2468,694.0750,37.4784,18.52,24.3568,27.4655,3.050,2.760,3.349,8.50,0.709,0.402,0.311,25.1480,3.06,8.50
1,matched,2198,2198,0.570126,0.041790,0.569486,-0.026999,0.033023,-0.025609,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1344,289.2656617763677,-33.53344609982229,3.136873723988176,0.021128103600629965,5.888440055277697,0.03267491577302375,6.412211362443665,0.028968113485338343,5.767166994940182,0.021917350027724748,5.9240448631147995,0.025135085975831712,3.5374230111365583,0.016605496997744315,3.195817673254586,0.017556642105344435,3.204044387269713,0.014135336004605013,2.90807911934163,0.015217109199637546,2.256907593421161,0.010874788543380249,0.1383738877213511,0.00884598868178276,1.6475857819663366,0.019496511675473917,3.3718200492017076,0.018123178200911815,6.362416546697292,0.02730412806848005,6.947614229054506,0.024723573680171144,6.245049396613853,0.01928389993795585,6.4193959644071645,0.022209278953446994,3.8092088894042657,0.015012893997148774,3.459091426772332,0.01597341974036577,3.493179831960267,0.013123759969967536,3.1718962734331284,0.014526054835792149,2.438685802636803,0.010675540542280473,0.159794851314843,0.010106204637409714,1.891024852224364,0.019318029591215806,3.3257454893112315,0.017701662298552,6.296561125188788,0.025995452805993878,6.894730596905126,0.023783722037788956,6.195906001353523,0.018669538670138347,6.373646333878274,0.02156936161081216,3.7647872373951428,0.014839529707662369,3.427788654844636,0.0159798029123129,3.4660580544518145,0.013005635110889325,3.1406404818688163,0.014697229773196003,2.4234808936994185,0.010957607281757025,0,0,12,6.0572777,84.146416,0.0031293123,5920.818879556313,44037.13906510422,6.0572777,84.146416,0.0031293123,6.098974,0.003328159,6.0283384,84.03196,5.9881,6.021908,6.0704045,6.141058,6.2031865,0.0,2198,289.2654720,-33.5334386,2742.992,1921.458,0.204,165,0.98,0.017,-13.6,6,7,27.0164,0.4522,0.2880,0.1488,56.6812,29.2868,1.94,25.8530,0.1221,1.8108,0.2156,165.5032,19.7028,8.40,23.3163,0.0162,11.2515,0.1689,1711.9442,25.6938,66.63,22.4526,0.0124,33.6133,0.3866,3792.7301,43.6269,86.94,22.0941,0.0147,45.1305,0.6165,5276.5630,72.0784,73.21,22.1199,0.0126,54.0764,0.6299,5152.8752,60.0191,85.85,22.0422,0.0085,36.4466,0.2855,5535.2157,43.3531,127.68,22.0507,27.3074,5.572,5.472,5.687,7.40,1.000,4.060,0.521,23.3160,5.42,6.60
1,unmatched,,1840,11.169167,10.766681,8.478175,-7.271234,7.941712,-7.269844,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,1358,289.2908793426406,-33.53336848713516,0.17143847904447246,0.026711594297720128,0.1818015653092676,0.02947726425312789,0.07554973722175684,0.03139858234965485,-2.6998161836414995E-4,0.02673361095044312,-0.07096315461308043,0.032297086694210636,0.43710964083478404,0.03124812960685688,0.0814467362716753,0.034089144609936214,0.06243224245901658,0.027009136545803537,0.10992261447266426,0.032600205488347904,0.11074997305096691,0.029517647301109163,-0.024616637422885945,0.03152509573613251,-0.25277778145855473,0.04332584903541912,0.2129282826309472,0.02050066708526015,0.21706060221221932,0.022609112803942417,0.09135077863147442,0.023922638651882176,0.02529596397308926,0.020538702064227338,-0.06911302638500168,0.024871510455706458,0.42965362125983375,0.024167584332369808,0.10409637221477809,0.026348349328213345,0.0885739621416399,0.020596615300119768,0.12135856568767789,0.025266326683930855,0.10943324063258773,0.022746537012327626,-0.011166545732559017,0.0241429727555574,-0.21044868992722687,0.03317939967211907,0.25562392589702887,0.01749667953860407,0.2467854005287068,0.019253554051319247,0.09555956800139558,0.02037795825920999,0.05236989688287889,0.01766750375531494,-0.0635490505077251,0.021286172833854276,0.4281044281360996,0.020614292217496832,0.11875997987149334,0.02256466120700225,0.10389455431267905,0.017367484403116175,0.1308122861034722,0.021525810143471415,0.10864867468301,0.019250347719603166,0,0,12,34.871758,-1.0,0.19952783,5920.818879556313,44037.13906510422,34.871758,-1.0,0.19952783,33.122272,0.11737507,34.871758,115.58831,17.33668,31.652763,32.861084,34.232567,34.737003,0.0,1840,289.2880541,-33.5313487,1613.549,2046.779,4.316,2519,0.03,0.453,-86.7,7,7,22.0140,0.0186,28.8601,0.4999,5680.6705,98.3934,57.73,21.2206,0.0064,129.0700,0.7588,11796.6054,69.3539,170.09,20.6596,0.0049,129.9836,0.5836,19777.3629,88.8023,222.71,20.4509,0.0078,212.4229,1.5358,23968.5882,173.2950,138.31,20.3036,0.0120,234.7880,2.6008,27450.9422,304.0849,90.27,20.2132,0.0094,313.0868,2.7092,29833.6440,258.1599,115.56,20.1203,0.0059,214.0036,1.1607,32501.1277,176.2759,184.38,20.1262,25.7845,0.436,0.159,0.529,7.80,0.554,0.399,0.082,20.6600,0.44,7.80
